Scraped_At,Competitor_Name,Product_ID,Product_Name,Competitor_Price
2026-03-12 00:00:00, Carrefour ,110,Prod_110,133.59
2025-03-26 00:00:00,Lulu,112,Prod_112,151.22
2026-01-31 00:00:00,Fathallah,104,Prod_104,100.53
2025-10-17 00:00:00,lulu,104,Prod_104,117.79
2026-03-05 00:00:00,lulu,106,Prod_106,133.1
2025-02-06 00:00:00,Lulu,117,Prod_117,185.77
2025-01-18 00:00:00, Carrefour ,102,Prod_102,94.58
2025-01-02 00:00:00,Fathallah   ,105,Prod_105,115.35
2025-11-27 00:00:00,Fathallah,107,Prod_107,131.89
2025-01-31 00:00:00,Carrefour,115,Prod_115,153.11
2025-08-20 00:00:00,Carrefour,101,Prod_101,122.44
2025-03-30 00:00:00,Fathallah   ,118,Prod_118,196.53
2026-01-11 00:00:00,Lulu,106,Prod_106,119.4
2025-03-29 00:00:00,Fathallah   ,104,Prod_104,116.02
2025-04-10 00:00:00,Fathallah   ,108,Prod_108,125.28
2025-06-01 00:00:00,lulu,101,Prod_101,103.39
2025-06-11 00:00:00,Fathallah,102,Prod_102,122.66
2025-04-29 00:00:00,lulu,106,Prod_106,111.98
2025-07-18 00:00:00,Fathallah,117,Prod_117,194.34
2025-10-14 00:00:00,Lulu,109,Prod_109,152.41
2025-01-17 00:00:00,lulu,104,Prod_104,137.46
2025-03-22 00:00:00,Carrefour,102,Prod_102,122.83
2025-05-28 00:00:00, Carrefour ,112,Prod_112,181.49
2025-05-03 00:00:00,lulu,104,Prod_104,100.37
2025-04-30 00:00:00,Fathallah,105,Prod_105,12305.0
2025-05-24 00:00:00,Lulu,116,Prod_116,149.03
2026-01-15 00:00:00, Carrefour ,100,Prod_100,105.57
2025-03-07 00:00:00,Carrefour,114,Prod_114,147.73
2025-12-06 00:00:00,Fathallah   ,102,Prod_102,103.42
2025-01-22 00:00:00,Fathallah   ,104,Prod_104,115.78
2026-04-17 00:00:00, Carrefour ,110,Prod_110,171.94
2025-03-09 00:00:00, Carrefour ,112,Prod_112,154.36
2025-07-29 00:00:00,Fathallah   ,100,Prod_100,115.04
2025-10-16 00:00:00,Carrefour,113,Prod_113,140.01
2025-12-24 00:00:00, Carrefour ,112,Prod_112,135.94
2025-06-23 00:00:00,Fathallah,109,Prod_109,118.92
2025-11-03 00:00:00,lulu,116,Prod_116,175.32
2025-12-21 00:00:00,Fathallah   ,112,Prod_112,162.74
2025-08-19 00:00:00,Lulu,105,Prod_105,143.06
2026-05-05 00:00:00,Carrefour,108,Prod_108,152.92
2026-04-23 00:00:00, Carrefour ,118,Prod_118,16266.0
2025-04-01 00:00:00,Fathallah   ,112,Prod_112,170.7
2025-02-11 00:00:00, Carrefour ,109,Prod_109,122.78
2025-01-12 00:00:00,lulu,105,Prod_105,113.39
2026-02-11 00:00:00,Carrefour,116,Prod_116,210.56
2025-04-11 00:00:00,Fathallah,115,Prod_115,198.23
2025-11-28 00:00:00, Carrefour ,118,Prod_118,177.45
2025-07-06 00:00:00,Fathallah   ,112,Prod_112,158.2
2025-03-09 00:00:00, Carrefour ,105,Prod_105,103.92
2026-02-18 00:00:00,lulu,119,Prod_119,220.12
2025-09-22 00:00:00,Lulu,112,Prod_112,140.64
2026-04-04 00:00:00,lulu,113,Prod_113,171.41
2025-03-17 00:00:00,Carrefour,107,Prod_107,118.55
2026-01-05 00:00:00, Carrefour ,112,Prod_112,140.71
2025-10-12 00:00:00,Lulu,115,Prod_115,174.85
2025-09-10 00:00:00,Lulu,115,Prod_115,184.77
2025-07-28 00:00:00,Fathallah,115,Prod_115,149.88
2025-08-05 00:00:00, Carrefour ,110,Prod_110,126.73
2026-01-28 00:00:00,Lulu,109,Prod_109,135.18
2025-06-08 00:00:00,lulu,110,Prod_110,134.26
2026-05-13 00:00:00,Lulu,105,Prod_105,144.69
2025-02-22 00:00:00,lulu,104,Prod_104,134.73
2025-11-09 00:00:00,Fathallah,118,Prod_118,174.3
2025-01-01 00:00:00,Lulu,111,Prod_111,14019.0
2025-09-01 00:00:00,lulu,113,Prod_113,184.48
2026-04-10 00:00:00,Lulu,112,Prod_112,158.4
2025-05-02 00:00:00,lulu,111,Prod_111,126.25
2025-11-24 00:00:00,Lulu,116,Prod_116,179.33
2025-06-15 00:00:00,Lulu,111,Prod_111,174.79
2025-04-13 00:00:00, Carrefour ,115,Prod_115,153.49
2025-04-08 00:00:00,Fathallah,110,Prod_110,159.98
2026-04-24 00:00:00, Carrefour ,119,Prod_119,174.92
2025-11-03 00:00:00,Fathallah   ,107,Prod_107,148.56
2025-09-13 00:00:00,Fathallah   ,118,Prod_118,206.52
2025-03-06 00:00:00, Carrefour ,107,Prod_107,129.27
2025-09-07 00:00:00,Carrefour,108,Prod_108,153.74
2025-11-28 00:00:00,Lulu,110,Prod_110,155.79
2025-03-14 00:00:00,Fathallah   ,110,Prod_110,166.51
2026-02-14 00:00:00,Carrefour,115,Prod_115,187.49
2025-12-05 00:00:00,Lulu,101,Prod_101,119.49
2026-01-10 00:00:00,Lulu,118,Prod_118,214.23
2025-07-06 00:00:00,Fathallah,111,Prod_111,130.46
2025-11-18 00:00:00,Carrefour,110,Prod_110,173.58
2025-05-14 00:00:00,lulu,113,Prod_113,167.78
2026-01-31 00:00:00,Fathallah   ,109,Prod_109,154.98
2025-07-19 00:00:00,lulu,108,Prod_108,142.08
2026-04-22 00:00:00,Lulu,119,Prod_119,170.48
2025-01-13 00:00:00,Fathallah,113,Prod_113,140.82
2026-04-09 00:00:00,Fathallah,108,Prod_108,162.68
2025-01-14 00:00:00,Lulu,113,Prod_113,155.92
2026-04-28 00:00:00,Fathallah   ,115,Prod_115,196.22
2025-05-15 00:00:00,Fathallah,117,Prod_117,161.59
2025-05-22 00:00:00,Fathallah,114,Prod_114,143.9
2025-10-17 00:00:00,Lulu,110,Prod_110,169.52
2026-03-02 00:00:00,Lulu,113,Prod_113,143.53
2025-08-02 00:00:00, Carrefour ,111,Prod_111,172.08
2025-08-11 00:00:00,Carrefour,113,Prod_113,192.57
2025-08-28 00:00:00, Carrefour ,112,Prod_112,177.2
2025-09-27 00:00:00,Carrefour,117,Prod_117,175.4
2026-01-27 00:00:00,Fathallah,116,Prod_116,181.99
2026-02-07 00:00:00, Carrefour ,109,Prod_109,151.92
2026-03-29 00:00:00,Lulu,118,Prod_118,215.8
2025-08-16 00:00:00,Fathallah   ,118,Prod_118,181.92
2025-12-02 00:00:00,Lulu,118,Prod_118,189.67
2025-05-27 00:00:00,lulu,110,Prod_110,158.53
2025-06-22 00:00:00,Lulu,112,Prod_112,184.77
2026-02-15 00:00:00,Lulu,107,Prod_107,147.19
2025-03-23 00:00:00,lulu,104,Prod_104,98.07
2026-04-28 00:00:00,Carrefour,105,Prod_105,111.69
2026-03-27 00:00:00,Fathallah   ,104,Prod_104,128.32
2025-04-28 00:00:00,Lulu,106,Prod_106,126.69
2025-06-18 00:00:00,Carrefour,115,Prod_115,179.09
2025-09-08 00:00:00, Carrefour ,106,Prod_106,149.46
2025-02-23 00:00:00, Carrefour ,112,Prod_112,159.24
2025-04-08 00:00:00, Carrefour ,107,Prod_107,134.12
2025-07-19 00:00:00,Fathallah,116,Prod_116,171.29
2026-02-20 00:00:00, Carrefour ,102,Prod_102,96.97
2025-09-24 00:00:00,Fathallah   ,112,Prod_112,155.73
2025-09-07 00:00:00, Carrefour ,104,Prod_104,125.64
2026-04-14 00:00:00, Carrefour ,114,Prod_114,187.29
2025-12-09 00:00:00, Carrefour ,119,Prod_119,193.07
2025-06-15 00:00:00,lulu,104,Prod_104,114.43
2026-05-12 00:00:00, Carrefour ,119,Prod_119,216.01
2025-08-12 00:00:00, Carrefour ,114,Prod_114,150.9
2025-07-10 00:00:00,Fathallah,111,Prod_111,153.27
2025-11-13 00:00:00, Carrefour ,116,Prod_116,199.84
2025-04-23 00:00:00,Fathallah,111,Prod_111,138.09
2026-05-05 00:00:00,Carrefour,107,Prod_107,131.98
2025-05-05 00:00:00,Fathallah,104,Prod_104,130.3
2025-11-30 00:00:00,Fathallah   ,118,Prod_118,191.77
2025-03-08 00:00:00,Lulu,114,Prod_114,184.03
2025-08-23 00:00:00,Lulu,105,Prod_105,140.88
2025-08-07 00:00:00,Fathallah,117,Prod_117,174.4
2025-12-19 00:00:00,Fathallah,112,Prod_112,156.49
2025-06-18 00:00:00,Fathallah,113,Prod_113,172.75
2025-08-21 00:00:00,Carrefour,110,Prod_110,151.17
2026-01-04 00:00:00,Fathallah   ,116,Prod_116,156.51
2026-01-27 00:00:00,Carrefour,102,Prod_102,97.55
2026-04-30 00:00:00,Fathallah   ,115,Prod_115,141.96
2026-04-16 00:00:00,lulu,107,Prod_107,113.95
2026-04-11 00:00:00,Fathallah,119,Prod_119,194.74
2025-07-20 00:00:00,Fathallah   ,114,Prod_114,142.98
2025-09-27 00:00:00,lulu,107,Prod_107,140.54
2025-10-12 00:00:00, Carrefour ,113,Prod_113,170.75
2025-07-22 00:00:00,Fathallah   ,110,Prod_110,173.16
2025-08-30 00:00:00,lulu,110,Prod_110,122.05
2025-12-25 00:00:00, Carrefour ,107,Prod_107,129.64
2025-05-03 00:00:00,lulu,119,Prod_119,196.02
2025-10-19 00:00:00, Carrefour ,117,Prod_117,180.73
2025-09-25 00:00:00,lulu,105,Prod_105,122.72
2025-03-16 00:00:00,Fathallah,101,Prod_101,96.09
2025-05-14 00:00:00, Carrefour ,112,Prod_112,173.68
2025-09-26 00:00:00,Lulu,116,Prod_116,189.7
2025-09-15 00:00:00,Fathallah,104,Prod_104,103.09
2026-04-01 00:00:00,Carrefour,101,Prod_101,109.88
2025-08-02 00:00:00,lulu,100,Prod_100,115.56
2025-04-28 00:00:00,Lulu,109,Prod_109,143.34
2025-11-06 00:00:00,Fathallah,114,Prod_114,170.83
2025-11-20 00:00:00,Carrefour,109,Prod_109,142.1
2025-06-29 00:00:00, Carrefour ,119,Prod_119,170.05
2025-08-02 00:00:00,Fathallah   ,111,Prod_111,130.4
2025-02-02 00:00:00,Carrefour,103,Prod_103,102.6
2025-12-29 00:00:00,Fathallah,104,Prod_104,127.43
2025-11-18 00:00:00,Fathallah,104,Prod_104,109.57
2025-08-18 00:00:00,lulu,117,Prod_117,198.38
2026-03-25 00:00:00,Lulu,101,Prod_101,85.24
2025-03-17 00:00:00, Carrefour ,113,Prod_113,150.88
2025-10-16 00:00:00,Carrefour,102,Prod_102,91.49
2025-03-23 00:00:00,Fathallah,119,Prod_119,225.29
2025-11-14 00:00:00,Lulu,107,Prod_107,146.61
2025-02-19 00:00:00, Carrefour ,102,Prod_102,126.45
2025-09-24 00:00:00, Carrefour ,111,Prod_111,148.49
2025-08-02 00:00:00, Carrefour ,114,Prod_114,182.97
2026-04-09 00:00:00,Fathallah,116,Prod_116,150.22
2025-09-11 00:00:00, Carrefour ,114,Prod_114,153.32
2025-09-01 00:00:00,lulu,114,Prod_114,152.43
2025-08-16 00:00:00,Fathallah,102,Prod_102,127.08
2025-07-31 00:00:00,Fathallah   ,116,Prod_116,152.61
2025-04-07 00:00:00,Lulu,109,Prod_109,165.16
2025-03-28 00:00:00,Fathallah   ,104,Prod_104,122.71
2025-12-18 00:00:00,lulu,117,Prod_117,199.1
2026-02-18 00:00:00,Fathallah,107,Prod_107,146.33
2025-05-05 00:00:00,lulu,108,Prod_108,142.32
2025-09-05 00:00:00,Fathallah,109,Prod_109,133.47
2025-03-28 00:00:00, Carrefour ,110,Prod_110,133.18
2025-06-05 00:00:00,Carrefour,102,Prod_102,125.9
2025-10-17 00:00:00,Fathallah   ,113,Prod_113,159.26
2025-02-08 00:00:00,lulu,109,Prod_109,129.25
2025-02-15 00:00:00,lulu,112,Prod_112,170.38
2025-06-09 00:00:00,Fathallah,107,Prod_107,140.5
2025-03-10 00:00:00,Fathallah   ,110,Prod_110,156.55
2026-01-31 00:00:00,Carrefour,112,Prod_112,172.02
2025-06-08 00:00:00,Fathallah,106,Prod_106,123.99
2025-03-22 00:00:00,Fathallah   ,113,Prod_113,176.45
2025-03-08 00:00:00,Carrefour,109,Prod_109,166.1
2025-03-18 00:00:00,Fathallah   ,115,Prod_115,193.64
2026-04-10 00:00:00,lulu,103,Prod_103,131.12
2025-09-22 00:00:00, Carrefour ,118,Prod_118,198.17
2025-08-12 00:00:00,Lulu,117,Prod_117,177.0
2026-03-10 00:00:00, Carrefour ,111,Prod_111,167.54
2025-04-20 00:00:00, Carrefour ,117,Prod_117,208.13
2026-03-16 00:00:00,Fathallah,106,Prod_106,133.17
2025-11-06 00:00:00,Fathallah,117,Prod_117,153.41
2025-02-01 00:00:00,lulu,102,Prod_102,127.15
2025-03-05 00:00:00,lulu,118,Prod_118,191.4
2025-12-15 00:00:00,lulu,115,Prod_115,199.8
2025-11-04 00:00:00,lulu,118,Prod_118,211.81
2025-01-22 00:00:00,Lulu,118,Prod_118,185.1
2025-04-27 00:00:00,lulu,118,Prod_118,180.77
2025-01-22 00:00:00, Carrefour ,100,Prod_100,91.19
2025-12-27 00:00:00,Carrefour,118,Prod_118,221.54
2025-02-10 00:00:00,Fathallah,117,Prod_117,188.33
2026-02-04 00:00:00, Carrefour ,116,Prod_116,159.61
2025-02-21 00:00:00,Lulu,113,Prod_113,140.65
2025-04-08 00:00:00,lulu,114,Prod_114,172.41
2026-03-24 00:00:00, Carrefour ,112,Prod_112,147.62
2025-08-11 00:00:00, Carrefour ,110,Prod_110,175.45
2026-03-07 00:00:00,lulu,102,Prod_102,101.01
2025-04-09 00:00:00,Fathallah,108,Prod_108,155.25
2025-09-14 00:00:00,Fathallah,100,Prod_100,109.14
2025-06-19 00:00:00, Carrefour ,103,Prod_103,106.49
2025-01-15 00:00:00,Carrefour,103,Prod_103,97.4
2025-06-11 00:00:00,Lulu,104,Prod_104,130.46
2025-11-24 00:00:00,Fathallah,113,Prod_113,188.27
2025-12-22 00:00:00,Fathallah,104,Prod_104,112.59
2025-09-03 00:00:00,Fathallah   ,106,Prod_106,108.18
2026-03-01 00:00:00, Carrefour ,105,Prod_105,110.36
2026-02-24 00:00:00,Lulu,100,Prod_100,93.18
2026-04-21 00:00:00,Lulu,104,Prod_104,137.93
2025-07-24 00:00:00,Fathallah,115,Prod_115,198.27
2026-01-07 00:00:00,lulu,104,Prod_104,122.15
2026-04-27 00:00:00,Fathallah   ,104,Prod_104,122.5
2026-01-26 00:00:00, Carrefour ,107,Prod_107,139.89
2025-09-25 00:00:00,Fathallah,108,Prod_108,139.07
2025-08-31 00:00:00,lulu,119,Prod_119,223.82
2025-04-16 00:00:00,Carrefour,113,Prod_113,152.07
2026-04-02 00:00:00,lulu,106,Prod_106,131.46
2025-07-15 00:00:00,lulu,113,Prod_113,156.37
2025-12-02 00:00:00,Carrefour,115,Prod_115,173.4
2025-10-05 00:00:00,Carrefour,103,Prod_103,113.09
2025-06-23 00:00:00,Fathallah   ,109,Prod_109,155.99
2025-01-06 00:00:00,Lulu,105,Prod_105,130.51
2025-11-17 00:00:00,lulu,102,Prod_102,94.92
2025-08-14 00:00:00,Lulu,119,Prod_119,182.32
2026-03-08 00:00:00, Carrefour ,101,Prod_101,103.77
2025-11-14 00:00:00,Carrefour,116,Prod_116,154.02
2026-01-08 00:00:00,Fathallah,115,Prod_115,171.87
2026-02-04 00:00:00,Lulu,118,Prod_118,158.01
2025-01-10 00:00:00, Carrefour ,103,Prod_103,125.59
2026-03-20 00:00:00,Carrefour,118,Prod_118,196.28
2026-02-06 00:00:00,Lulu,116,Prod_116,191.07
2025-08-22 00:00:00,Fathallah   ,104,Prod_104,103.86
2025-03-04 00:00:00,Carrefour,100,Prod_100,104.36
2025-12-20 00:00:00, Carrefour ,103,Prod_103,133.73
2026-03-01 00:00:00,Fathallah,111,Prod_111,165.07
2025-10-15 00:00:00,Lulu,110,Prod_110,146.08
2025-02-27 00:00:00,Fathallah,119,Prod_119,187.13
2025-05-17 00:00:00, Carrefour ,113,Prod_113,147.94
2025-05-18 00:00:00,Carrefour,109,Prod_109,159.41
2025-03-14 00:00:00,Fathallah,117,Prod_117,172.05
2026-01-17 00:00:00,Fathallah   ,111,Prod_111,159.97
2025-09-18 00:00:00,Fathallah   ,109,Prod_109,134.67
2026-03-27 00:00:00,lulu,107,Prod_107,111.45
2025-03-17 00:00:00,lulu,118,Prod_118,175.46
2025-10-12 00:00:00,Fathallah,117,Prod_117,213.88
2025-05-21 00:00:00,Carrefour,106,Prod_106,127.45
2026-04-27 00:00:00,lulu,104,Prod_104,103.11
2025-06-03 00:00:00, Carrefour ,118,Prod_118,172.75
2025-11-20 00:00:00,Lulu,107,Prod_107,112.37
2025-03-27 00:00:00,Fathallah   ,113,Prod_113,177.45
2025-08-01 00:00:00,Fathallah   ,101,Prod_101,110.19
2026-04-20 00:00:00,lulu,117,Prod_117,158.41
2025-03-29 00:00:00,Lulu,115,Prod_115,174.38
2025-12-25 00:00:00, Carrefour ,117,Prod_117,171.39
2025-04-24 00:00:00,Carrefour,110,Prod_110,129.98
2026-03-30 00:00:00,Carrefour,104,Prod_104,116.7
2026-04-04 00:00:00,Fathallah   ,109,Prod_109,167.78
2026-02-13 00:00:00,Lulu,102,Prod_102,90.74
2025-11-18 00:00:00,Carrefour,103,Prod_103,99.75
2026-04-08 00:00:00,Lulu,109,Prod_109,147.04
2025-05-14 00:00:00,Fathallah   ,105,Prod_105,127.68
2025-08-02 00:00:00, Carrefour ,110,Prod_110,129.26
2025-09-17 00:00:00,Carrefour,102,Prod_102,125.75
2026-04-18 00:00:00,Fathallah   ,110,Prod_110,138.69
2025-03-09 00:00:00,Fathallah   ,106,Prod_106,132.84
2025-03-26 00:00:00,Carrefour,116,Prod_116,159.13
2025-08-12 00:00:00, Carrefour ,111,Prod_111,163.79
2025-07-31 00:00:00,Lulu,108,Prod_108,159.91
2025-11-01 00:00:00,Fathallah,117,Prod_117,214.87
2025-09-26 00:00:00,Carrefour,111,Prod_111,179.68
2026-01-12 00:00:00,Lulu,110,Prod_110,150.62
2025-10-19 00:00:00,Lulu,118,Prod_118,210.86
2026-01-11 00:00:00,Fathallah   ,118,Prod_118,173.43
2025-04-12 00:00:00,Fathallah,114,Prod_114,154.85
2025-06-16 00:00:00, Carrefour ,104,Prod_104,137.69
2025-01-27 00:00:00,Fathallah   ,108,Prod_108,146.29
2026-03-27 00:00:00,Lulu,114,Prod_114,184.63
2025-10-06 00:00:00,Fathallah,111,Prod_111,145.23
2026-03-30 00:00:00,Lulu,110,Prod_110,162.67
2026-02-03 00:00:00,Fathallah   ,110,Prod_110,168.02
2025-02-19 00:00:00, Carrefour ,100,Prod_100,86.72
2025-12-17 00:00:00,lulu,106,Prod_106,122.16
2026-02-13 00:00:00, Carrefour ,110,Prod_110,146.51
2025-08-05 00:00:00,lulu,100,Prod_100,92.65
2026-02-17 00:00:00, Carrefour ,103,Prod_103,98.07
2025-01-15 00:00:00,Fathallah,115,Prod_115,181.24
2025-03-03 00:00:00,Lulu,102,Prod_102,116.17
2025-03-31 00:00:00,Fathallah   ,108,Prod_108,152.58
2025-05-03 00:00:00,lulu,105,Prod_105,107.0
2025-12-04 00:00:00,Carrefour,113,Prod_113,17056.0
2025-08-04 00:00:00,lulu,111,Prod_111,156.41
2025-03-18 00:00:00,Lulu,107,Prod_107,142.93
2025-06-25 00:00:00,Fathallah   ,100,Prod_100,103.81
2026-03-22 00:00:00, Carrefour ,115,Prod_115,152.48
2026-03-26 00:00:00,lulu,113,Prod_113,154.55
2025-12-28 00:00:00,Fathallah,107,Prod_107,110.03
2025-05-05 00:00:00,lulu,115,Prod_115,203.43
2025-10-18 00:00:00,lulu,106,Prod_106,130.0
2026-05-03 00:00:00,Carrefour,107,Prod_107,117.8
2025-01-07 00:00:00,Fathallah,103,Prod_103,121.45
2025-03-31 00:00:00,lulu,118,Prod_118,197.75
2025-05-23 00:00:00,Fathallah,101,Prod_101,90.68
2025-01-25 00:00:00,Fathallah,113,Prod_113,152.24
2025-03-21 00:00:00,Fathallah   ,112,Prod_112,168.85
2026-01-05 00:00:00, Carrefour ,111,Prod_111,132.99
2025-01-08 00:00:00,Carrefour,115,Prod_115,177.85
2025-08-24 00:00:00,lulu,113,Prod_113,176.69
2026-01-07 00:00:00,Fathallah,111,Prod_111,181.09
2025-10-12 00:00:00,lulu,112,Prod_112,143.8
2025-02-23 00:00:00,lulu,117,Prod_117,196.87
2026-01-09 00:00:00,Lulu,107,Prod_107,148.08
2025-04-29 00:00:00,Carrefour,115,Prod_115,156.65
2025-02-09 00:00:00,Lulu,101,Prod_101,120.47
2026-04-05 00:00:00,lulu,107,Prod_107,122.55
2026-01-02 00:00:00,Fathallah,111,Prod_111,152.25
2025-10-30 00:00:00,Lulu,114,Prod_114,194.37
2025-02-16 00:00:00,Fathallah   ,117,Prod_117,193.94
2025-06-14 00:00:00,Lulu,118,Prod_118,174.67
2025-12-15 00:00:00,Fathallah   ,107,Prod_107,110.15
2026-02-21 00:00:00, Carrefour ,117,Prod_117,197.54
2026-03-10 00:00:00,Carrefour,118,Prod_118,172.59
2025-11-29 00:00:00,lulu,116,Prod_116,148.58
2025-12-19 00:00:00,Lulu,108,Prod_108,131.87
2025-05-23 00:00:00,Fathallah,107,Prod_107,124.27
2025-02-05 00:00:00, Carrefour ,119,Prod_119,182.69
2025-03-19 00:00:00,Lulu,101,Prod_101,117.58
2026-03-16 00:00:00,Fathallah,109,Prod_109,117.8
2025-03-30 00:00:00,Fathallah,116,Prod_116,194.34
2026-04-05 00:00:00,lulu,113,Prod_113,157.03
2026-03-09 00:00:00,Fathallah,106,Prod_106,126.73
2026-01-10 00:00:00,Fathallah   ,103,Prod_103,119.62
2025-03-22 00:00:00, Carrefour ,119,Prod_119,170.69
2025-06-15 00:00:00, Carrefour ,111,Prod_111,172.84
2026-02-17 00:00:00,lulu,105,Prod_105,124.43
2025-01-17 00:00:00,Lulu,100,Prod_100,85.11
2025-05-22 00:00:00,Carrefour,111,Prod_111,151.77
2025-12-19 00:00:00,lulu,111,Prod_111,135.38
2025-10-28 00:00:00,lulu,106,Prod_106,129.13
2026-04-02 00:00:00,lulu,108,Prod_108,120.28
2026-04-26 00:00:00, Carrefour ,109,Prod_109,165.29
2025-06-20 00:00:00,Fathallah   ,114,Prod_114,166.61
2025-08-25 00:00:00,Fathallah   ,106,Prod_106,120.19
2026-01-10 00:00:00,Carrefour,115,Prod_115,155.06
2025-01-19 00:00:00,lulu,118,Prod_118,185.91
2025-01-08 00:00:00,Carrefour,105,Prod_105,111.78
2025-07-13 00:00:00, Carrefour ,118,Prod_118,219.12
2025-08-23 00:00:00,Carrefour,112,Prod_112,145.29
2025-08-18 00:00:00,lulu,117,Prod_117,177.31
2025-05-15 00:00:00,Lulu,109,Prod_109,143.23
2026-02-25 00:00:00,Fathallah   ,110,Prod_110,170.92
2025-12-13 00:00:00,Carrefour,108,Prod_108,132.14
2026-01-18 00:00:00,lulu,101,Prod_101,111.75
2026-01-21 00:00:00,Fathallah   ,105,Prod_105,113.06
2025-04-16 00:00:00,Lulu,104,Prod_104,98.21
2025-02-02 00:00:00, Carrefour ,100,Prod_100,97.8
2025-09-19 00:00:00,Carrefour,111,Prod_111,162.87
2025-09-09 00:00:00,Carrefour,114,Prod_114,171.83
2026-03-20 00:00:00,lulu,113,Prod_113,160.02
2026-02-18 00:00:00,Fathallah,119,Prod_119,16652.0
2025-08-23 00:00:00,lulu,103,Prod_103,114.96
2025-06-21 00:00:00,lulu,102,Prod_102,122.66
2025-07-20 00:00:00,Fathallah   ,114,Prod_114,189.42
2025-10-25 00:00:00,Carrefour,113,Prod_113,177.19
2026-02-07 00:00:00,lulu,105,Prod_105,140.03
2025-01-06 00:00:00, Carrefour ,116,Prod_116,192.8
2025-01-22 00:00:00,Fathallah,116,Prod_116,202.31
2026-05-15 00:00:00, Carrefour ,107,Prod_107,138.67
2025-11-23 00:00:00,lulu,113,Prod_113,174.55
2026-03-22 00:00:00, Carrefour ,111,Prod_111,181.31
2025-05-08 00:00:00,Fathallah,113,Prod_113,158.95
2025-01-28 00:00:00,lulu,117,Prod_117,209.32
2026-01-03 00:00:00,lulu,102,Prod_102,120.14
2026-05-13 00:00:00, Carrefour ,108,Prod_108,136.06
2025-12-23 00:00:00, Carrefour ,118,Prod_118,209.2
2025-06-27 00:00:00,Fathallah,106,Prod_106,148.78
2025-03-28 00:00:00,Carrefour,107,Prod_107,133.93
2026-04-18 00:00:00, Carrefour ,111,Prod_111,152.63
2025-08-26 00:00:00,Fathallah   ,109,Prod_109,156.7
2026-02-03 00:00:00,Fathallah,115,Prod_115,174.59
2025-09-15 00:00:00,Fathallah,107,Prod_107,126.92
2025-09-10 00:00:00,lulu,117,Prod_117,209.85
2025-01-10 00:00:00,Fathallah,116,Prod_116,186.17
2026-03-19 00:00:00,Lulu,119,Prod_119,176.19
2026-05-07 00:00:00,Lulu,103,Prod_103,128.91
2025-10-17 00:00:00,Lulu,102,Prod_102,95.35
2025-02-18 00:00:00,Fathallah,109,Prod_109,150.31
2026-02-16 00:00:00, Carrefour ,100,Prod_100,100.73
2026-04-17 00:00:00,Lulu,105,Prod_105,122.52
2026-05-07 00:00:00,Lulu,113,Prod_113,171.38
2026-01-11 00:00:00,Fathallah   ,119,Prod_119,188.73
2026-03-11 00:00:00, Carrefour ,106,Prod_106,139.09
2025-06-22 00:00:00,Carrefour,108,Prod_108,113.77
2025-12-30 00:00:00,Fathallah,102,Prod_102,111.01
2025-08-07 00:00:00, Carrefour ,107,Prod_107,140.48
2025-03-15 00:00:00, Carrefour ,106,Prod_106,124.11
2026-03-12 00:00:00,Fathallah   ,110,Prod_110,155.16
2025-01-27 00:00:00,Lulu,114,Prod_114,140.67
2025-12-27 00:00:00,Fathallah   ,100,Prod_100,106.79
2025-04-08 00:00:00,Lulu,113,Prod_113,160.02
2025-07-25 00:00:00,lulu,114,Prod_114,190.34
2026-01-05 00:00:00,Carrefour,115,Prod_115,199.22
2025-01-10 00:00:00,Fathallah,111,Prod_111,170.27
2025-10-11 00:00:00,Fathallah   ,106,Prod_106,146.79
2025-09-02 00:00:00,Carrefour,114,Prod_114,163.93
2026-02-20 00:00:00,lulu,116,Prod_116,162.22
2025-10-01 00:00:00,Carrefour,119,Prod_119,203.5
2026-04-07 00:00:00,Carrefour,104,Prod_104,110.25
2025-08-16 00:00:00,Fathallah,103,Prod_103,104.67
2025-10-02 00:00:00,Fathallah,108,Prod_108,150.68
2025-12-09 00:00:00,Fathallah,111,Prod_111,144.91
2025-03-12 00:00:00,Carrefour,110,Prod_110,121.84
2025-09-15 00:00:00,lulu,108,Prod_108,137.14
2025-07-27 00:00:00,Fathallah   ,116,Prod_116,194.23
2025-11-15 00:00:00, Carrefour ,109,Prod_109,149.97
2025-08-29 00:00:00,Fathallah,103,Prod_103,119.17
2025-08-25 00:00:00,Fathallah,105,Prod_105,112.91
2025-07-27 00:00:00,lulu,109,Prod_109,145.3
2025-12-01 00:00:00,Fathallah   ,103,Prod_103,99.36
2025-01-18 00:00:00,Fathallah   ,118,Prod_118,176.89
2026-05-05 00:00:00,Fathallah,118,Prod_118,206.47
2025-02-27 00:00:00,lulu,108,Prod_108,118.43
2025-12-04 00:00:00,Fathallah   ,101,Prod_101,111.92
2025-11-02 00:00:00,Lulu,115,Prod_115,188.47
2025-03-12 00:00:00,Lulu,118,Prod_118,213.3
2025-09-28 00:00:00,lulu,102,Prod_102,101.4
2025-05-03 00:00:00,Fathallah   ,108,Prod_108,133.83
2026-01-15 00:00:00,Carrefour,118,Prod_118,180.54
2025-07-24 00:00:00,lulu,101,Prod_101,118.99
2025-11-12 00:00:00,lulu,114,Prod_114,185.38
2025-06-14 00:00:00,Lulu,113,Prod_113,179.75
2025-09-24 00:00:00, Carrefour ,111,Prod_111,161.35
